"BehaviorSpace results (NetLogo 7.0.4),""Table version 2.0"""
Virus.nlogox
experimento_evolutivo
05/26/2026 18:57:23:470 -0500
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"50,""50"",""90"",""17"""
"45,""50"",""496"",""51"""
"49,""50"",""261"",""57"""
"47,""50"",""317"",""59"""
"48,""50"",""279"",""69"""
"50,""50"",""91"",""20"""
"45,""50"",""497"",""49"""
"49,""50"",""262"",""64"""
"48,""50"",""280"",""74"""
"50,""50"",""92"",""22"""
"47,""50"",""318"",""58"""
"45,""50"",""498"",""50"""
"50,""50"",""93"",""21"""
"49,""50"",""263"",""68"""
"47,""50"",""319"",""58"""
"48,""50"",""281"",""73"""
"50,""50"",""94"",""22"""
"45,""50"",""499"",""52"""
"48,""50"",""282"",""72"""
"47,""50"",""320"",""63"""
"49,""50"",""264"",""72"""
"50,""50"",""95"",""21"""
"45,""50"",""500"",""51"""
"50,""50"",""96"",""21"""
"47,""50"",""321"",""63"""
"48,""50"",""283"",""74"""
"49,""50"",""265"",""74"""
"50,""50"",""97"",""20"""
"48,""50"",""284"",""77"""
"47,""50"",""322"",""63"""
"51,""60"",""0"",""10"""
"49,""50"",""266"",""76"""
"50,""50"",""98"",""19"""
"51,""60"",""1"",""10"""
"51,""60"",""2"",""10"""
"47,""50"",""323"",""62"""
"48,""50"",""285"",""74"""
"49,""50"",""267"",""81"""
"50,""50"",""99"",""18"""
"51,""60"",""3"",""10"""
"51,""60"",""4"",""10"""
"50,""50"",""100"",""18"""
"47,""50"",""324"",""61"""
"48,""50"",""286"",""77"""
"49,""50"",""268"",""85"""
"51,""60"",""5"",""10"""
"50,""50"",""101"",""19"""
"51,""60"",""6"",""10"""
"47,""50"",""325"",""66"""
"51,""60"",""7"",""10"""
"50,""50"",""102"",""20"""
"49,""50"",""269"",""86"""
"48,""50"",""287"",""78"""
"51,""60"",""8"",""10"""
"50,""50"",""103"",""21"""
"51,""60"",""9"",""10"""
"47,""50"",""326"",""63"""
"48,""50"",""288"",""78"""
"49,""50"",""270"",""86"""
"51,""60"",""10"",""10"""
"50,""50"",""104"",""20"""
"51,""60"",""11"",""10"""
"48,""50"",""289"",""76"""
"47,""50"",""327"",""62"""
"51,""60"",""12"",""11"""
"49,""50"",""271"",""86"""
"50,""50"",""105"",""19"""
"51,""60"",""13"",""11"""
"51,""60"",""14"",""11"""
"48,""50"",""290"",""81"""
"47,""50"",""328"",""60"""
"50,""50"",""106"",""20"""
"51,""60"",""15"",""11"""
"49,""50"",""272"",""88"""
"51,""60"",""16"",""11"""
"50,""50"",""107"",""23"""
"48,""50"",""291"",""83"""
"47,""50"",""329"",""58"""
"51,""60"",""17"",""12"""
"51,""60"",""18"",""12"""
"49,""50"",""273"",""88"""
"50,""50"",""108"",""25"""
"51,""60"",""19"",""15"""
"47,""50"",""330"",""57"""
"48,""50"",""292"",""83"""
"51,""60"",""20"",""15"""
"49,""50"",""274"",""88"""
"50,""50"",""109"",""27"""
"51,""60"",""21"",""5"""
"48,""50"",""293"",""77"""
"47,""50"",""331"",""57"""
"51,""60"",""22"",""5"""
"50,""50"",""110"",""30"""
"49,""50"",""275"",""92"""
"51,""60"",""23"",""7"""
"48,""50"",""294"",""80"""
"47,""50"",""332"",""57"""
"51,""60"",""24"",""8"""
"50,""50"",""111"",""32"""
"38,""40"",""39"",""14"""
"49,""50"",""276"",""94"""
"51,""60"",""25"",""9"""
"47,""50"",""333"",""57"""
"50,""50"",""112"",""31"""
"48,""50"",""295"",""81"""
"51,""60"",""26"",""10"""
"51,""60"",""27"",""11"""
"47,""50"",""334"",""62"""
"49,""50"",""277"",""98"""
"50,""50"",""113"",""31"""
"48,""50"",""296"",""80"""
"51,""60"",""28"",""11"""
"50,""50"",""114"",""32"""
"47,""50"",""335"",""62"""
"51,""60"",""29"",""12"""
"49,""50"",""278"",""98"""
"48,""50"",""297"",""78"""
"51,""60"",""30"",""12"""
"51,""60"",""31"",""15"""
"50,""50"",""115"",""32"""
"47,""50"",""336"",""65"""
"49,""50"",""279"",""100"""
"48,""50"",""298"",""74"""
"51,""60"",""32"",""14"""
"51,""60"",""33"",""15"""
"47,""50"",""337"",""62"""
"49,""50"",""280"",""101"""
"50,""50"",""116"",""32"""
"48,""50"",""299"",""67"""
"51,""60"",""34"",""18"""
"47,""50"",""338"",""64"""
"49,""50"",""281"",""106"""
"51,""60"",""35"",""21"""
"48,""50"",""300"",""65"""
"50,""50"",""117"",""35"""
"51,""60"",""36"",""22"""
"47,""50"",""339"",""64"""
"49,""50"",""282"",""102"""
"51,""60"",""37"",""24"""
"48,""50"",""301"",""67"""
"50,""50"",""118"",""37"""
"47,""50"",""340"",""64"""
"51,""60"",""38"",""26"""
"50,""50"",""119"",""40"""
"49,""50"",""283"",""99"""
"48,""50"",""302"",""69"""
"51,""60"",""39"",""26"""
"47,""50"",""341"",""63"""
"51,""60"",""40"",""24"""
"50,""50"",""120"",""42"""
"48,""50"",""303"",""66"""
"49,""50"",""284"",""95"""
"51,""60"",""41"",""25"""
"47,""50"",""342"",""62"""
"50,""50"",""121"",""44"""
"51,""60"",""42"",""26"""
"49,""50"",""285"",""93"""
"48,""50"",""304"",""67"""
"51,""60"",""43"",""27"""
"47,""50"",""343"",""62"""
"50,""50"",""122"",""47"""
"51,""60"",""44"",""30"""
"48,""50"",""305"",""63"""
"49,""50"",""286"",""94"""
"47,""50"",""344"",""62"""
"51,""60"",""45"",""28"""
"50,""50"",""123"",""48"""
"49,""50"",""287"",""89"""
"51,""60"",""46"",""29"""
"48,""50"",""306"",""63"""
"47,""50"",""345"",""58"""
"50,""50"",""124"",""50"""
"51,""60"",""47"",""27"""
"49,""50"",""288"",""83"""
"51,""60"",""48"",""28"""
"48,""50"",""307"",""61"""
"50,""50"",""125"",""51"""
"47,""50"",""346"",""55"""
"51,""60"",""49"",""29"""
"49,""50"",""289"",""83"""
"48,""50"",""308"",""62"""
"51,""60"",""50"",""30"""
"50,""50"",""126"",""55"""
"47,""50"",""347"",""52"""
"51,""60"",""51"",""33"""
"49,""50"",""290"",""83"""
"48,""50"",""309"",""63"""
"51,""60"",""52"",""32"""
"50,""50"",""127"",""57"""
"47,""50"",""348"",""52"""
"51,""60"",""53"",""36"""
"49,""50"",""291"",""84"""
"50,""50"",""128"",""60"""
"48,""50"",""310"",""64"""
"51,""60"",""54"",""36"""
"47,""50"",""349"",""53"""
"49,""50"",""292"",""82"""
"51,""60"",""55"",""34"""
"50,""50"",""129"",""62"""
"48,""50"",""311"",""63"""
"47,""50"",""350"",""54"""
"51,""60"",""56"",""35"""
"49,""50"",""293"",""84"""
"50,""50"",""130"",""57"""
"48,""50"",""312"",""61"""
"47,""50"",""351"",""54"""
"51,""60"",""57"",""36"""
"51,""60"",""58"",""36"""
"50,""50"",""131"",""60"""
"49,""50"",""294"",""84"""
"48,""50"",""313"",""64"""
"47,""50"",""352"",""55"""
"51,""60"",""59"",""40"""
"50,""50"",""132"",""60"""
"48,""50"",""314"",""65"""
"51,""60"",""60"",""42"""
"49,""50"",""295"",""83"""
"47,""50"",""353"",""54"""
"51,""60"",""61"",""46"""
"50,""50"",""133"",""59"""
"48,""50"",""315"",""61"""
"47,""50"",""354"",""53"""
"49,""50"",""296"",""81"""
"51,""60"",""62"",""46"""
"50,""50"",""134"",""61"""
"51,""60"",""63"",""48"""
"48,""50"",""316"",""59"""
"47,""50"",""355"",""52"""
"49,""50"",""297"",""75"""
"50,""50"",""135"",""62"""
"51,""60"",""64"",""49"""
"48,""50"",""317"",""58"""
"49,""50"",""298"",""71"""
"47,""50"",""356"",""51"""
"51,""60"",""65"",""48"""
"50,""50"",""136"",""67"""
"48,""50"",""318"",""60"""
"51,""60"",""66"",""49"""
"49,""50"",""299"",""66"""
"47,""50"",""357"",""49"""
"50,""50"",""137"",""68"""
"51,""60"",""67"",""52"""
"48,""50"",""319"",""60"""
"38,""40"",""40"",""13"""
"49,""50"",""300"",""63"""
"50,""50"",""138"",""71"""
"51,""60"",""68"",""54"""
"47,""50"",""358"",""49"""
"48,""50"",""320"",""61"""
"51,""60"",""69"",""58"""
"50,""50"",""139"",""73"""
"47,""50"",""359"",""45"""
"49,""50"",""301"",""63"""
"51,""60"",""70"",""61"""
"48,""50"",""321"",""58"""
"51,""60"",""71"",""59"""
"47,""50"",""360"",""42"""
"50,""50"",""140"",""78"""
"49,""50"",""302"",""63"""
"51,""60"",""72"",""59"""
"48,""50"",""322"",""58"""
"50,""50"",""141"",""81"""
"49,""50"",""303"",""62"""
"47,""50"",""361"",""44"""
"51,""60"",""73"",""64"""
"48,""50"",""323"",""60"""
"47,""50"",""362"",""42"""
"50,""50"",""142"",""86"""
"49,""50"",""304"",""62"""
"51,""60"",""74"",""64"""
"48,""50"",""324"",""60"""
"51,""60"",""75"",""70"""
"47,""50"",""363"",""43"""
"50,""50"",""143"",""84"""
"49,""50"",""305"",""61"""
"51,""60"",""76"",""72"""
"48,""50"",""325"",""58"""
"50,""50"",""144"",""88"""
"47,""50"",""364"",""42"""
"49,""50"",""306"",""55"""
"51,""60"",""77"",""71"""
"51,""60"",""78"",""74"""
"48,""50"",""326"",""57"""
"50,""50"",""145"",""89"""
"49,""50"",""307"",""55"""
"47,""50"",""365"",""45"""
"51,""60"",""79"",""71"""
"50,""50"",""146"",""91"""
"48,""50"",""327"",""56"""
"47,""50"",""366"",""46"""
"51,""60"",""80"",""68"""
"49,""50"",""308"",""58"""
"51,""60"",""81"",""70"""
"50,""50"",""147"",""86"""
"47,""50"",""367"",""50"""
"48,""50"",""328"",""57"""
"49,""50"",""309"",""57"""
"51,""60"",""82"",""69"""
"47,""50"",""368"",""50"""
"50,""50"",""148"",""87"""
"48,""50"",""329"",""56"""
"49,""50"",""310"",""53"""
"51,""60"",""83"",""67"""
"47,""50"",""369"",""53"""
"48,""50"",""330"",""56"""
"50,""50"",""149"",""85"""
"51,""60"",""84"",""65"""
"49,""50"",""311"",""51"""
"51,""60"",""85"",""67"""
"47,""50"",""370"",""53"""
"50,""50"",""150"",""84"""
"48,""50"",""331"",""53"""
"49,""50"",""312"",""51"""
"51,""60"",""86"",""70"""
"50,""50"",""151"",""82"""
"47,""50"",""371"",""57"""
"51,""60"",""87"",""70"""
"48,""50"",""332"",""56"""
"49,""50"",""313"",""47"""
"51,""60"",""88"",""74"""
"47,""50"",""372"",""58"""
"50,""50"",""152"",""85"""
"48,""50"",""333"",""53"""
"51,""60"",""89"",""73"""
"49,""50"",""314"",""44"""
"47,""50"",""373"",""55"""
"50,""50"",""153"",""91"""
"48,""50"",""334"",""50"""
"51,""60"",""90"",""67"""
"49,""50"",""315"",""43"""
"50,""50"",""154"",""91"""
"47,""50"",""374"",""56"""
"51,""60"",""91"",""68"""
"48,""50"",""335"",""52"""
"49,""50"",""316"",""38"""
"47,""50"",""375"",""56"""
"50,""50"",""155"",""94"""
"51,""60"",""92"",""65"""
"48,""50"",""336"",""53"""
"49,""50"",""317"",""36"""
"47,""50"",""376"",""59"""
"51,""60"",""93"",""60"""
"50,""50"",""156"",""94"""
"48,""50"",""337"",""53"""
"49,""50"",""318"",""35"""
"51,""60"",""94"",""58"""
"47,""50"",""377"",""59"""
"50,""50"",""157"",""91"""
"48,""50"",""338"",""50"""
"51,""60"",""95"",""49"""
"49,""50"",""319"",""35"""
"50,""50"",""158"",""92"""
"47,""50"",""378"",""58"""
"51,""60"",""96"",""49"""
"48,""50"",""339"",""49"""
"49,""50"",""320"",""35"""
"51,""60"",""97"",""48"""
"50,""50"",""159"",""86"""
"47,""50"",""379"",""61"""
"49,""50"",""321"",""34"""
"48,""50"",""340"",""48"""
"51,""60"",""98"",""43"""
"50,""50"",""160"",""82"""
"47,""50"",""380"",""64"""
"51,""60"",""99"",""43"""
"48,""50"",""341"",""49"""
"49,""50"",""322"",""31"""
"47,""50"",""381"",""65"""
"50,""50"",""161"",""83"""
"51,""60"",""100"",""42"""
"49,""50"",""323"",""27"""
"48,""50"",""342"",""49"""
"47,""50"",""382"",""63"""
"50,""50"",""162"",""76"""
"51,""60"",""101"",""42"""
"48,""50"",""343"",""48"""
"49,""50"",""324"",""26"""
"47,""50"",""383"",""67"""
"51,""60"",""102"",""40"""
"50,""50"",""163"",""77"""
"48,""50"",""344"",""47"""
"49,""50"",""325"",""21"""
"51,""60"",""103"",""40"""
"47,""50"",""384"",""66"""
"50,""50"",""164"",""78"""
"48,""50"",""345"",""46"""
"51,""60"",""104"",""38"""
"49,""50"",""326"",""19"""
"47,""50"",""385"",""64"""
"51,""60"",""105"",""37"""
"50,""50"",""165"",""76"""
"48,""50"",""346"",""45"""
"49,""50"",""327"",""22"""
"47,""50"",""386"",""64"""
"51,""60"",""106"",""33"""
"50,""50"",""166"",""74"""
"47,""50"",""387"",""63"""
"48,""50"",""347"",""44"""
"49,""50"",""328"",""22"""
"51,""60"",""107"",""36"""
"51,""60"",""108"",""27"""
"48,""50"",""348"",""46"""
"49,""50"",""329"",""20"""
"47,""50"",""388"",""63"""
"50,""50"",""167"",""73"""
"51,""60"",""109"",""27"""
"49,""50"",""330"",""20"""
"47,""50"",""389"",""58"""
"50,""50"",""168"",""72"""
"48,""50"",""349"",""45"""
"51,""60"",""110"",""26"""
"49,""50"",""331"",""20"""
"47,""50"",""390"",""59"""
"50,""50"",""169"",""69"""
"48,""50"",""350"",""46"""
"51,""60"",""111"",""26"""
"49,""50"",""332"",""17"""
"47,""50"",""391"",""56"""
"50,""50"",""170"",""70"""
"51,""60"",""112"",""25"""
"48,""50"",""351"",""45"""
"51,""60"",""113"",""24"""
"49,""50"",""333"",""18"""
"48,""50"",""352"",""48"""
"47,""50"",""392"",""57"""
"50,""50"",""171"",""70"""
"48,""50"",""353"",""50"""
"51,""60"",""114"",""24"""
"49,""50"",""334"",""16"""
"47,""50"",""393"",""59"""
"50,""50"",""172"",""67"""
"51,""60"",""115"",""26"""
"48,""50"",""354"",""50"""
"49,""50"",""335"",""15"""
"51,""60"",""116"",""25"""
"47,""50"",""394"",""60"""
"50,""50"",""173"",""63"""
"48,""50"",""355"",""53"""
"49,""50"",""336"",""15"""
"51,""60"",""117"",""25"""
"47,""50"",""395"",""58"""
"50,""50"",""174"",""57"""
"51,""60"",""118"",""24"""
"48,""50"",""356"",""53"""
"49,""50"",""337"",""17"""
"47,""50"",""396"",""56"""
"38,""40"",""41"",""15"""
"50,""50"",""175"",""55"""
"51,""60"",""119"",""25"""
"49,""50"",""338"",""16"""
"50,""50"",""176"",""57"""
"47,""50"",""397"",""55"""
"51,""60"",""120"",""24"""
"48,""50"",""357"",""52"""
"49,""50"",""339"",""17"""
"51,""60"",""121"",""24"""
"47,""50"",""398"",""54"""
"48,""50"",""358"",""53"""
"50,""50"",""177"",""61"""
"49,""50"",""340"",""18"""
"47,""50"",""399"",""54"""
"51,""60"",""122"",""21"""
"49,""50"",""341"",""19"""
"50,""50"",""178"",""62"""
"48,""50"",""359"",""50"""
"51,""60"",""123"",""22"""
"47,""50"",""400"",""56"""
"49,""50"",""342"",""20"""
"50,""50"",""179"",""61"""
"48,""50"",""360"",""52"""
"51,""60"",""124"",""22"""
"47,""50"",""401"",""56"""
"49,""50"",""343"",""18"""
"48,""50"",""361"",""52"""
"51,""60"",""125"",""22"""
"50,""50"",""180"",""60"""
"49,""50"",""344"",""19"""
"47,""50"",""402"",""56"""
"48,""50"",""362"",""52"""
"51,""60"",""126"",""21"""
"50,""50"",""181"",""55"""
"48,""50"",""363"",""50"""
"51,""60"",""127"",""21"""
"49,""50"",""345"",""22"""
"47,""50"",""403"",""53"""
"50,""50"",""182"",""55"""
"49,""50"",""346"",""23"""
"51,""60"",""128"",""20"""
"47,""50"",""404"",""53"""
"48,""50"",""364"",""52"""
"50,""50"",""183"",""52"""
"51,""60"",""129"",""20"""
"47,""50"",""405"",""55"""
"49,""50"",""347"",""24"""
"48,""50"",""365"",""53"""
"50,""50"",""184"",""56"""
"51,""60"",""130"",""19"""
"47,""50"",""406"",""56"""
"49,""50"",""348"",""22"""
"48,""50"",""366"",""56"""
"50,""50"",""185"",""50"""
"51,""60"",""131"",""19"""
"47,""50"",""407"",""53"""
"49,""50"",""349"",""21"""
"48,""50"",""367"",""60"""
"50,""50"",""186"",""49"""
"51,""60"",""132"",""21"""
"49,""50"",""350"",""23"""
"47,""50"",""408"",""52"""
"48,""50"",""368"",""60"""
"50,""50"",""187"",""48"""
"51,""60"",""133"",""22"""
"49,""50"",""351"",""23"""
"47,""50"",""409"",""54"""
"48,""50"",""369"",""62"""
"50,""50"",""188"",""50"""
"51,""60"",""134"",""20"""
"49,""50"",""352"",""23"""
"47,""50"",""410"",""53"""
"48,""50"",""370"",""60"""
"51,""60"",""135"",""18"""
"50,""50"",""189"",""47"""
"47,""50"",""411"",""51"""
"49,""50"",""353"",""25"""
"48,""50"",""371"",""59"""
"47,""50"",""412"",""53"""
"50,""50"",""190"",""47"""
"51,""60"",""136"",""21"""
"49,""50"",""354"",""25"""
"48,""50"",""372"",""55"""
"51,""60"",""137"",""22"""
"50,""50"",""191"",""43"""
"47,""50"",""413"",""55"""
"49,""50"",""355"",""27"""
"51,""60"",""138"",""25"""
"48,""50"",""373"",""55"""
"50,""50"",""192"",""43"""
"49,""50"",""356"",""28"""
"47,""50"",""414"",""51"""
"51,""60"",""139"",""24"""
"48,""50"",""374"",""55"""
"49,""50"",""357"",""30"""
"50,""50"",""193"",""41"""
"47,""50"",""415"",""54"""
"50,""50"",""194"",""41"""
"51,""60"",""140"",""24"""
"49,""50"",""358"",""30"""
"48,""50"",""375"",""55"""
"47,""50"",""416"",""57"""
"51,""60"",""141"",""25"""
"49,""50"",""359"",""33"""
"50,""50"",""195"",""41"""
"48,""50"",""376"",""52"""
"47,""50"",""417"",""57"""
"51,""60"",""142"",""26"""
"49,""50"",""360"",""32"""
"50,""50"",""196"",""43"""
"48,""50"",""377"",""53"""
"47,""50"",""418"",""59"""
"51,""60"",""143"",""25"""
"48,""50"",""378"",""53"""
"49,""50"",""361"",""31"""
"50,""50"",""197"",""38"""
"47,""50"",""419"",""59"""
"51,""60"",""144"",""27"""
"48,""50"",""379"",""53"""
"50,""50"",""198"",""32"""
"49,""50"",""362"",""36"""
"47,""50"",""420"",""55"""
"51,""60"",""145"",""27"""
"48,""50"",""380"",""58"""
"49,""50"",""363"",""35"""
"50,""50"",""199"",""30"""
"47,""50"",""421"",""50"""
"51,""60"",""146"",""30"""
"48,""50"",""381"",""57"""
"49,""50"",""364"",""38"""
"50,""50"",""200"",""30"""
"47,""50"",""422"",""53"""
"51,""60"",""147"",""32"""
"48,""50"",""382"",""61"""
"49,""50"",""365"",""39"""
"50,""50"",""201"",""31"""
"47,""50"",""423"",""53"""
"51,""60"",""148"",""33"""
"48,""50"",""383"",""59"""
"49,""50"",""366"",""44"""
"50,""50"",""202"",""27"""
"47,""50"",""424"",""53"""
"51,""60"",""149"",""34"""
"48,""50"",""384"",""61"""
"49,""50"",""367"",""45"""
"50,""50"",""203"",""27"""
"51,""60"",""150"",""39"""
"47,""50"",""425"",""52"""
"48,""50"",""385"",""60"""
"49,""50"",""368"",""50"""
"51,""60"",""151"",""42"""
"47,""50"",""426"",""48"""
"50,""50"",""204"",""23"""
"48,""50"",""386"",""61"""
"49,""50"",""369"",""51"""
"47,""50"",""427"",""50"""
"50,""50"",""205"",""20"""
"51,""60"",""152"",""45"""
"48,""50"",""387"",""60"""
"49,""50"",""370"",""51"""
"47,""50"",""428"",""51"""
"50,""50"",""206"",""20"""
"51,""60"",""153"",""50"""
"48,""50"",""388"",""61"""
"49,""50"",""371"",""52"""
"47,""50"",""429"",""51"""
"50,""50"",""207"",""20"""
"51,""60"",""154"",""54"""
"49,""50"",""372"",""57"""
"48,""50"",""389"",""60"""
"47,""50"",""430"",""49"""
"50,""50"",""208"",""21"""
"51,""60"",""155"",""58"""
"49,""50"",""373"",""57"""
"48,""50"",""390"",""58"""
"51,""60"",""156"",""58"""
"50,""50"",""209"",""19"""
"47,""50"",""431"",""48"""
"49,""50"",""374"",""57"""
"48,""50"",""391"",""63"""
"51,""60"",""157"",""58"""
"50,""50"",""210"",""20"""
"47,""50"",""432"",""50"""
"49,""50"",""375"",""59"""
"48,""50"",""392"",""65"""
"47,""50"",""433"",""46"""
"51,""60"",""158"",""59"""
"50,""50"",""211"",""21"""
"49,""50"",""376"",""66"""
"48,""50"",""393"",""64"""
"47,""50"",""434"",""44"""
"51,""60"",""159"",""60"""
"50,""50"",""212"",""22"""
"49,""50"",""377"",""64"""
"51,""60"",""160"",""68"""
"48,""50"",""394"",""69"""
"47,""50"",""435"",""45"""
"49,""50"",""378"",""67"""
"50,""50"",""213"",""21"""
"51,""60"",""161"",""70"""
"48,""50"",""395"",""68"""
"47,""50"",""436"",""42"""
"49,""50"",""379"",""69"""
"50,""50"",""214"",""21"""
"51,""60"",""162"",""79"""
"48,""50"",""396"",""70"""
"47,""50"",""437"",""46"""
"50,""50"",""215"",""22"""
"49,""50"",""380"",""74"""
"51,""60"",""163"",""91"""
"47,""50"",""438"",""44"""
"48,""50"",""397"",""68"""
"49,""50"",""381"",""82"""
"50,""50"",""216"",""18"""
"51,""60"",""164"",""95"""
"47,""50"",""439"",""44"""
"48,""50"",""398"",""67"""
"49,""50"",""382"",""84"""
"50,""50"",""217"",""17"""
"38,""40"",""42"",""14"""
"49,""50"",""383"",""85"""
"48,""50"",""399"",""70"""
"47,""50"",""440"",""42"""
"50,""50"",""218"",""15"""
"51,""60"",""165"",""101"""
"49,""50"",""384"",""88"""
"50,""50"",""219"",""17"""
"51,""60"",""166"",""109"""
"48,""50"",""400"",""65"""
"47,""50"",""441"",""46"""
"49,""50"",""385"",""85"""
"51,""60"",""167"",""115"""
"48,""50"",""401"",""66"""
"47,""50"",""442"",""45"""
"50,""50"",""220"",""17"""
"49,""50"",""386"",""82"""
"50,""50"",""221"",""16"""
"47,""50"",""443"",""46"""
"51,""60"",""168"",""117"""
"48,""50"",""402"",""69"""
"49,""50"",""387"",""82"""
"50,""50"",""222"",""16"""
"51,""60"",""169"",""133"""
"47,""50"",""444"",""47"""
"48,""50"",""403"",""68"""
"49,""50"",""388"",""83"""
"50,""50"",""223"",""18"""
"47,""50"",""445"",""47"""
"51,""60"",""170"",""131"""
"49,""50"",""389"",""86"""
"48,""50"",""404"",""66"""
"50,""50"",""224"",""19"""
"47,""50"",""446"",""47"""
"49,""50"",""390"",""89"""
"51,""60"",""171"",""131"""
"48,""50"",""405"",""64"""
"50,""50"",""225"",""18"""
"47,""50"",""447"",""49"""
"49,""50"",""391"",""88"""
"48,""50"",""406"",""66"""
"51,""60"",""172"",""133"""
"50,""50"",""226"",""19"""
"47,""50"",""448"",""48"""
"49,""50"",""392"",""86"""
"48,""50"",""407"",""64"""
"51,""60"",""173"",""131"""
"50,""50"",""227"",""22"""
"47,""50"",""449"",""45"""
"49,""50"",""393"",""91"""
"48,""50"",""408"",""63"""
"51,""60"",""174"",""131"""
"47,""50"",""450"",""47"""
"48,""50"",""409"",""63"""
"50,""50"",""228"",""20"""
"51,""60"",""175"",""129"""
"47,""50"",""451"",""48"""
"49,""50"",""394"",""99"""
"48,""50"",""410"",""63"""
"50,""50"",""229"",""21"""
"51,""60"",""176"",""138"""
"47,""50"",""452"",""51"""
"49,""50"",""395"",""97"""
"48,""50"",""411"",""63"""
"50,""50"",""230"",""22"""
"51,""60"",""177"",""142"""
"49,""50"",""396"",""102"""
"47,""50"",""453"",""53"""
"48,""50"",""412"",""59"""
"50,""50"",""231"",""23"""
"51,""60"",""178"",""140"""
"49,""50"",""397"",""96"""
"47,""50"",""454"",""56"""
"48,""50"",""413"",""57"""
"50,""50"",""232"",""22"""
"51,""60"",""179"",""141"""
"49,""50"",""398"",""98"""
"47,""50"",""455"",""58"""
"48,""50"",""414"",""54"""
"49,""50"",""399"",""98"""
"50,""50"",""233"",""22"""
